retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-01-07,3,6.54,0.66,5.88,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-07,4,8.72,0.88,7.84,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-01-07,8,34.24,6.88,27.36,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-01-07,8,34.24,6.88,27.36,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-06,5,21.4,4.3,17.1,4.28,3.42,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-06,7,40.39,6.09,34.3,5.77,4.9,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-06,4,23.08,3.48,19.6,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-07,5,28.85,4.35,24.5,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-01-07,4,23.6,4.72,18.88,5.9,4.72,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-569754,2025-01-07,4,23.6,4.72,18.88,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-01-06,4,8.16,1.24,6.92,2.04,1.73,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-01-06,11,22.44,3.41,19.03,2.04,1.73,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-01-07,7,14.28,2.17,12.11,2.04,1.73,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-505726,2025-01-07,7,14.28,2.17,12.11,2.04,1.73,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-01-07,3,4.11,1.02,3.09,1.37,1.03,IN_STORE
