retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0003,WMT-190652,2025-01-07,4,8.72,0.88,7.84,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-01-08,5,21.4,4.3,17.1,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-01-08,11,47.08,9.46,37.62,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-07,2,8.56,1.72,6.84,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-08,10,42.8,8.6,34.2,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-07,5,28.85,4.35,24.5,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-08,4,23.08,3.48,19.6,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-07,10,57.7,8.7,49.0,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-01-08,7,41.3,8.26,33.04,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-01-07,15,88.5,17.7,70.8,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-01-08,6,35.4,7.08,28.32,5.9,4.72,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-505726,2025-01-07,4,8.16,1.24,6.92,2.04,1.73,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-505726,2025-01-08,5,10.2,1.55,8.65,2.04,1.73,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-01-08,12,24.48,3.72,20.76,2.04,1.73,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-07,13,17.81,4.42,13.39,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-07,8,20.4,3.04,17.36,2.55,2.17,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-08,9,22.95,3.42,19.53,2.55,2.17,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-925729,2025-01-07,8,20.4,3.04,17.36,2.55,2.17,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-01-08,10,25.5,3.8,21.7,2.55,2.17,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-01-07,2,11.16,0.0,11.16,5.58,5.58,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-934754,2025-01-08,8,44.64,4.48,40.16,5.58,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-01-08,9,50.22,5.04,45.18,5.58,5.02,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-01-08,3,6.75,0.69,6.06,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-01-07,4,18.36,0.0,18.36,4.59,4.59,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-01-07,4,22.8,3.44,19.36,5.7,4.84,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-591638,2025-01-08,8,11.12,2.8,8.32,1.39,1.04,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-07,5,31.8,6.35,25.45,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-08,2,14.04,2.8,11.24,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-01-08,5,35.1,7.0,28.1,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-655748,2025-01-07,2,5.42,0.54,4.88,2.71,2.44,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-655748,2025-01-08,2,5.42,0.54,4.88,2.71,2.44,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-07,5,12.6,2.5,10.1,2.52,2.02,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-01-08,4,10.08,2.0,8.08,2.52,2.02,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-01-08,4,16.72,0.0,16.72,4.18,4.18,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-07,18,84.6,8.46,76.14,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-01-07,13,82.16,16.38,65.78,6.32,5.06,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-01-08,24,151.68,30.24,121.44,6.32,5.06,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-01-07,5,31.1,4.65,26.45,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-07,6,9.18,0.0,9.18,1.53,1.53,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-08,11,16.83,0.0,16.83,1.53,1.53,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-01-08,10,25.4,2.5,22.9,2.54,2.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-07,4,25.48,0.0,25.48,6.37,6.37,MARKETPLACE
