retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-24,2,4.36,0.0,4.36,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-25,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-24,9,38.52,5.76,32.76,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-25,9,38.52,5.76,32.76,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-25,6,25.68,3.84,21.84,4.28,3.64,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-24,3,12.84,1.92,10.92,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-25,3,12.84,1.92,10.92,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-24,2,11.54,0.0,11.54,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-24,2,11.54,0.0,11.54,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-25,3,17.31,0.0,17.31,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-24,3,17.7,2.64,15.06,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-25,5,29.5,4.4,25.1,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-20,8,47.2,7.04,40.16,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-24,5,29.5,4.4,25.1,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-25,8,47.2,7.04,40.16,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-24,1,2.04,0.0,2.04,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-25,3,6.12,0.0,6.12,2.04,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-24,10,20.4,0.0,20.4,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-25,3,6.12,0.0,6.12,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-24,9,12.33,2.43,9.9,1.37,1.1,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-25,14,19.18,3.78,15.4,1.37,1.1,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-24,18,24.66,4.86,19.8,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-24,20,27.4,5.4,22.0,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-25,20,27.4,5.4,22.0,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-25,15,38.25,9.6,28.65,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-24,4,10.2,2.56,7.64,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-25,6,33.48,5.04,28.44,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-24,9,50.22,7.56,42.66,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-25,16,89.28,13.44,75.84,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-24,41,384.17,38.54,345.63,9.37,8.43,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-24,34,318.58,31.96,286.62,9.37,8.43,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-08,4,9.0,0.92,8.08,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-25,1,2.25,0.0,2.25,2.25,2.25,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-24,4,18.36,0.0,18.36,4.59,4.59,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-06,6,27.54,2.76,24.78,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-24,2,9.18,0.0,9.18,4.59,4.59,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-25,4,18.36,0.0,18.36,4.59,4.59,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-02-24,4,24.0,0.0,24.0,6.0,6.0,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-02-25,4,24.0,0.0,24.0,6.0,6.0,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-24,3,18.0,0.0,18.0,6.0,6.0,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-25,3,18.0,0.0,18.0,6.0,6.0,RETAILER_ONLINE
