retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-27,7,15.26,1.54,13.72,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-190652,2025-01-27,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-01-27,4,17.12,1.72,15.4,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-01-27,9,38.52,3.87,34.65,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-27,14,59.92,6.02,53.9,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-27,2,11.54,0.0,11.54,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-28,2,11.54,0.0,11.54,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-27,5,28.85,0.0,28.85,5.77,5.77,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-27,2,11.54,0.0,11.54,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-28,5,28.85,0.0,28.85,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-01-27,2,11.8,0.0,11.8,5.9,5.9,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-569754,2025-01-28,7,41.3,6.16,35.14,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-01-27,7,41.3,0.0,41.3,5.9,5.9,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-01-27,6,35.4,0.0,35.4,5.9,5.9,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-01-28,3,17.7,2.64,15.06,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-01-28,8,16.32,1.6,14.72,2.04,1.84,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-01-27,6,12.24,1.2,11.04,2.04,1.84,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-27,30,41.1,10.2,30.9,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-27,6,15.3,3.06,12.24,2.55,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-28,11,28.05,5.61,22.44,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-01-27,12,30.6,6.12,24.48,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-01-28,15,38.25,7.65,30.6,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-01-27,2,5.1,1.02,4.08,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-01-28,7,17.85,3.57,14.28,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-01-28,6,33.48,0.0,33.48,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-28,5,27.9,0.0,27.9,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-01-27,3,16.74,0.0,16.74,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-01-28,2,11.16,0.0,11.16,5.58,5.58,IN_STORE
