retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0003,WMT-190652,2025-01-10,3,6.54,0.66,5.88,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-190652,2025-01-11,4,8.72,0.88,7.84,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-01-11,7,29.96,6.02,23.94,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-04,9,51.93,7.83,44.1,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-10,3,17.31,2.61,14.7,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-11,8,46.16,6.96,39.2,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-10,12,69.24,10.44,58.8,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-11,4,23.08,3.48,19.6,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-11,10,57.7,8.7,49.0,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-01-11,7,41.3,8.26,33.04,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-01-10,9,53.1,10.62,42.48,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-01-10,3,6.12,1.23,4.89,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-01-11,9,18.36,3.69,14.67,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-01-11,44,60.28,14.96,45.32,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-01-10,58,79.46,19.72,59.74,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-10,52,71.24,17.68,53.56,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-10,5,12.75,0.0,12.75,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-01-11,4,10.2,0.0,10.2,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-11,20,111.6,11.2,100.4,5.58,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-01-11,11,61.38,6.16,55.22,5.58,5.02,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-01-11,6,13.5,1.38,12.12,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-10,5,11.25,1.15,10.1,2.25,2.02,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-11,4,9.0,0.92,8.08,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-01-11,6,24.42,0.0,24.42,4.07,4.07,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-01-10,4,16.28,2.44,13.84,4.07,3.46,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-01-10,11,50.49,,37.84,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-01-11,8,36.72,9.2,27.52,4.59,3.44,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-656076,2025-01-10,11,50.49,12.65,37.84,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-01-10,9,54.0,8.1,45.9,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-01-10,11,66.0,9.9,56.1,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-01-11,5,30.0,4.5,25.5,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-01-10,7,39.9,6.02,33.88,5.7,4.84,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-01-11,1,5.7,0.86,4.84,5.7,4.84,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-01-10,3,17.1,2.58,14.52,5.7,4.84,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-01-11,5,28.5,4.3,24.2,5.7,4.84,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-01-11,8,11.12,0.0,11.12,1.39,1.39,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-10,7,44.52,8.89,35.63,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-11,4,25.44,5.08,20.36,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-01-10,5,31.8,6.35,25.45,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-01-11,5,31.8,6.35,25.45,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-11,8,56.16,11.2,44.96,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-302343,2025-01-10,9,63.18,12.6,50.58,7.02,5.62,IN_STORE
