retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-06,4,8.72,0.88,7.84,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-07,2,4.36,0.0,4.36,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-06,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-07,6,25.68,3.84,21.84,4.28,3.64,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-06,6,25.68,3.84,21.84,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-07,4,17.12,2.56,14.56,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-07,7,40.39,4.06,36.33,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-06,9,51.93,5.22,46.71,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-07,11,63.47,6.38,57.09,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-06,11,63.47,6.38,57.09,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-07,7,40.39,4.06,36.33,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-07,8,47.2,7.04,40.16,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-06,5,10.2,2.05,8.15,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-07,7,9.59,2.38,7.21,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-06,9,12.33,0.0,12.33,1.37,1.37,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-07,14,19.18,4.76,14.42,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-06,8,20.4,0.0,20.4,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-07,7,17.85,0.0,17.85,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-06,2,5.1,0.0,5.1,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-07,1,2.55,0.0,2.55,2.55,2.55,IN_STORE
