retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-26,2,4.36,0.0,4.36,2.18,2.18,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-26,7,29.96,4.48,25.48,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-26,4,17.12,2.56,14.56,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-27,5,21.4,0.0,21.4,4.28,4.28,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-27,1,5.77,0.0,5.77,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-26,10,57.7,0.0,57.7,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-26,7,41.3,6.16,35.14,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-27,4,23.6,0.0,23.6,5.9,5.9,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-26,6,35.4,5.28,30.12,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-27,4,23.6,0.0,23.6,5.9,5.9,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-26,4,8.16,0.0,8.16,2.04,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-27,1,2.04,0.0,2.04,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-27,4,8.16,0.0,8.16,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-26,4,8.16,0.0,8.16,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-27,3,6.12,0.0,6.12,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-27,10,13.7,2.7,11.0,1.37,1.1,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-26,13,17.81,3.51,14.3,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-27,15,20.55,4.05,16.5,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-26,13,17.81,3.51,14.3,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-27,14,19.18,3.78,15.4,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-27,1,2.55,0.0,2.55,2.55,2.55,IN_STORE
