retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-01-28,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-15,1,2.18,0.0,2.18,2.18,2.18,
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-16,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-15,2,4.36,0.0,4.36,2.18,2.18,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-16,2,4.36,0.0,4.36,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-16,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-15,16,68.48,10.24,58.24,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-16,3,17.31,1.74,15.57,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-28,6,34.62,,34.62,5.77,5.77,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-15,15,86.55,8.7,77.85,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-15,15,86.55,8.7,77.85,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-16,12,69.24,6.96,62.28,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-16,7,41.3,6.16,35.14,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-16,4,8.16,1.64,6.52,2.04,1.63,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-15,9,18.36,3.69,14.67,2.04,1.63,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-16,13,26.52,5.33,21.19,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-15,18,24.66,4.86,19.8,1.37,1.1,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-16,13,17.81,3.51,14.3,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-15,5,12.75,2.55,10.2,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-16,4,10.2,0.0,10.2,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-15,6,33.48,5.04,28.44,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-16,5,27.9,4.2,23.7,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-15,18,100.44,15.12,85.32,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-16,8,44.64,6.72,37.92,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-16,6,56.22,0.0,56.22,9.37,9.37,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-15,39,365.43,72.93,292.5,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-16,16,149.92,0.0,149.92,9.37,9.37,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-16,1,2.25,0.23,2.02,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-16,1,2.25,0.23,2.02,2.25,2.02,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-15,13,52.91,15.86,37.05,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-16,12,48.84,14.64,34.2,4.07,2.85,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-15,11,50.49,5.06,45.43,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-02-16,7,42.0,8.4,33.6,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-15,6,36.0,7.2,28.8,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-02-15,2,11.4,0.0,11.4,5.7,5.7,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-02-15,21,29.19,2.94,26.25,1.39,1.25,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-591638,2025-02-16,17,23.63,2.38,21.25,1.39,1.25,IN_STORE
RTL-TGT,S-TGT-0004,TGT-286095,2025-02-16,38,339.72,68.02,271.7,8.94,7.15,IN_STORE
RTL-TGT,S-TGT-0005,TGT-286095,2025-02-15,25,223.5,44.75,178.75,8.94,7.15,IN_STORE
RTL-TGT,S-TGT-0005,TGT-286095,2025-02-16,23,205.62,41.17,164.45,8.94,7.15,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-02-15,6,38.16,3.84,34.32,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-02-16,4,25.44,2.56,22.88,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-02-16,4,28.08,0.0,28.08,7.02,7.02,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-02-15,3,21.06,4.2,16.86,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-02-16,2,14.04,0.0,14.04,7.02,7.02,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-02-15,2,5.42,0.54,4.88,2.71,2.44,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-15,6,41.4,6.18,35.22,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-16,6,41.4,6.18,35.22,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-15,3,20.7,3.09,17.61,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-15,38,372.78,74.48,298.3,9.81,7.85,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-16,6,58.86,0.0,58.86,9.81,9.81,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-15,17,166.77,33.32,133.45,9.81,7.85,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-16,9,22.68,3.42,19.26,2.52,2.14,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-02-16,10,41.8,0.0,41.8,4.18,4.18,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-02-15,16,75.2,7.52,67.68,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-15,7,43.54,4.34,39.2,6.22,5.6,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-16,1,6.22,0.62,5.6,6.22,5.6,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-16,16,36.16,5.44,30.72,2.26,1.92,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-15,23,35.19,8.74,26.45,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-16,24,36.72,9.12,27.6,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-02-16,12,30.48,9.12,21.36,2.54,1.78,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-16,22,140.14,27.94,112.2,6.37,5.1,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-594451,2025-02-15,18,166.86,33.3,133.56,9.27,7.42,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-594451,2025-02-16,15,139.05,27.75,111.3,9.27,7.42,MARKETPLACE
