retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-13,2,4.36,0.0,4.36,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-12,3,6.54,0.0,6.54,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-13,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-12,7,29.96,4.48,25.48,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-13,4,17.12,2.56,14.56,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-13,1,4.28,0.64,3.64,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-12,4,23.08,2.32,20.76,5.77,5.19,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-13,10,57.7,5.8,51.9,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-13,13,75.01,7.54,67.47,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-13,10,57.7,5.8,51.9,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-13,10,59.0,8.8,50.2,5.9,5.02,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-13,3,17.7,2.64,15.06,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-13,7,14.28,2.87,11.41,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-12,11,22.44,4.51,17.93,2.04,1.63,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-12,4,8.16,1.64,6.52,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-12,15,20.55,5.1,15.45,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-13,17,23.29,5.78,17.51,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-12,12,16.44,4.08,12.36,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-12,5,12.75,2.55,10.2,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-12,5,27.9,0.0,27.9,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-13,14,78.12,11.76,66.36,5.58,4.74,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-12,22,206.14,41.14,165.0,9.37,7.5,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-13,20,187.4,37.4,150.0,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-12,32,299.84,59.84,240.0,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-13,43,402.91,80.41,322.5,9.37,7.5,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-12,1,2.25,0.23,2.02,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-13,1,2.25,0.23,2.02,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-13,3,6.75,0.69,6.06,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-12,15,61.05,18.3,42.75,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-13,6,24.42,7.32,17.1,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-08,7,32.13,3.22,28.91,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-13,5,22.95,0.0,22.95,4.59,4.59,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-02-13,7,42.0,8.4,33.6,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-02-13,3,17.1,5.13,11.97,5.7,3.99,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-02-12,4,22.8,6.84,15.96,5.7,3.99,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-02-13,2,11.4,3.42,7.98,5.7,3.99,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-02-13,24,33.36,3.36,30.0,1.39,1.25,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-13,17,23.63,2.38,21.25,1.39,1.25,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-286095,2025-02-13,25,223.5,44.75,178.75,8.94,7.15,IN_STORE
RTL-TGT,S-TGT-0005,TGT-286095,2025-02-13,26,232.44,46.54,185.9,8.94,7.15,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-02-12,3,19.08,1.92,17.16,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-02-13,6,38.16,3.84,34.32,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-02-12,4,25.44,2.56,22.88,6.36,5.72,
RTL-KRG,S-KRG-0006,KRG-302343,2025-02-12,4,28.08,5.6,22.48,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-302343,2025-02-13,1,7.02,1.4,5.62,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-02-12,4,28.08,5.6,22.48,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-02-13,3,8.13,1.62,6.51,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-02-12,2,5.42,1.08,4.34,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-13,5,34.5,5.15,29.35,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-13,4,27.6,4.12,23.48,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-12,22,215.82,43.12,172.7,9.81,7.85,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-13,22,215.82,43.12,172.7,9.81,7.85,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-12,2,5.04,0.76,4.28,2.52,2.14,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-13,7,17.64,2.66,14.98,2.52,2.14,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-02-13,18,75.24,15.12,60.12,4.18,3.34,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-02-12,12,76.68,15.36,61.32,6.39,5.11,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-02-13,30,191.7,38.4,153.3,6.39,5.11,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-12,7,43.54,6.51,37.03,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-13,11,16.83,4.18,12.65,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-594451,2025-02-12,9,83.43,16.65,66.78,9.27,7.42,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-594451,2025-02-13,14,129.78,25.9,103.88,9.27,7.42,MARKETPLACE
