retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-19,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-19,3,6.54,0.0,6.54,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-19,4,17.12,0.0,17.12,4.28,4.28,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-19,3,12.84,0.0,12.84,4.28,4.28,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-20,9,38.52,5.76,32.76,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-19,3,12.84,0.0,12.84,4.28,4.28,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-20,5,21.4,3.2,18.2,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-19,9,51.93,5.22,46.71,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-19,10,57.7,5.8,51.9,5.77,5.19,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-19,8,46.16,4.64,41.52,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,UNKNOWN-295085,2025-02-19,6,35.4,5.28,30.12,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-19,6,12.24,0.0,12.24,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-19,3,6.12,0.0,6.12,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-19,15,20.55,4.05,16.5,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-20,11,15.07,2.97,12.1,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-19,16,21.92,4.32,17.6,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-20,12,16.44,3.24,13.2,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-19,22,30.14,5.94,24.2,1.37,1.1,RETAILER_ONLINE
