retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-03,3,6.54,0.66,5.88,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-04,4,8.72,0.88,7.84,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-04,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-04,8,34.24,5.12,29.12,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-23,6,34.62,3.48,31.14,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-03,12,69.24,6.96,62.28,5.77,5.19,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-03,12,69.24,6.96,62.28,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-04,5,28.85,2.9,25.95,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-03,9,53.1,7.92,45.18,5.9,5.02,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-04,3,17.7,2.64,15.06,5.9,5.02,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-03,3,6.12,0.0,6.12,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-04,6,12.24,2.46,9.78,2.04,1.63,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-03,5,10.2,0.0,10.2,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-03,4,5.48,0.0,5.48,1.37,1.37,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-03,10,13.7,0.0,13.7,1.37,1.37,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-03,3,7.65,0.0,7.65,2.55,2.55,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-03,1,2.55,0.0,2.55,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-03,2,5.1,0.0,5.1,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-03,12,66.96,13.44,53.52,5.58,4.46,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-04,10,55.8,11.2,44.6,5.58,4.46,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-03,30,281.1,56.1,225.0,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-04,24,224.88,44.88,180.0,9.37,7.5,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-04,3,6.75,1.35,5.4,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-03,1,2.25,0.45,1.8,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-04,3,6.75,1.35,5.4,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-02-04,9,36.63,10.98,25.65,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-04,4,16.28,4.88,11.4,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-03,2,9.18,0.92,8.26,4.59,4.13,RETAILER_ONLINE
