retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-23,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-24,1,2.18,0.0,2.18,2.18,2.18,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-23,7,29.96,4.48,25.48,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-24,7,29.96,4.48,25.48,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-23,10,42.8,6.4,36.4,4.28,3.64,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-23,2,11.54,0.0,11.54,5.77,5.77,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-23,8,47.2,7.04,40.16,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-24,7,41.3,6.16,35.14,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-23,6,12.24,0.0,12.24,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-23,4,8.16,0.0,8.16,2.04,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-24,3,6.12,0.0,6.12,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-23,22,30.14,5.94,24.2,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-23,13,33.15,8.32,24.83,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-24,8,20.4,5.12,15.28,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-23,9,22.95,5.76,17.19,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-24,10,25.5,6.4,19.1,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-23,5,12.75,3.2,9.55,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-24,3,16.74,2.52,14.22,5.58,4.74,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-23,11,61.38,9.24,52.14,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-24,12,66.96,10.08,56.88,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-23,28,262.36,26.32,236.04,9.37,8.43,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-24,19,178.03,17.86,160.17,9.37,8.43,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-23,3,6.75,0.0,6.75,2.25,2.25,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-24,1,2.25,0.0,2.25,2.25,2.25,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-02-24,6,24.42,0.0,24.42,4.07,4.07,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-24,2,8.14,0.0,8.14,4.07,4.07,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-23,4,18.36,0.0,18.36,4.59,4.59,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-02-23,1,5.7,0.0,5.7,5.7,5.7,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-02-24,2,11.4,0.0,11.4,5.7,5.7,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-02-24,1,5.7,0.0,5.7,5.7,5.7,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-23,2,2.78,0.0,2.78,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-24,4,5.56,0.0,5.56,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0004,TGT-286095,2025-02-23,21,187.74,37.59,150.15,8.94,7.15,IN_STORE
