retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-01-21,1,2.18,0.22,1.96,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-21,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-01-21,6,25.68,2.58,23.1,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-20,4,17.12,0.0,17.12,4.28,4.28,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-21,10,42.8,4.3,38.5,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-20,8,46.16,4.64,41.52,5.77,5.19,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-21,8,46.16,4.64,41.52,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-20,11,63.47,6.38,57.09,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-21,13,75.01,7.54,67.47,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-20,8,46.16,4.64,41.52,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-01-21,8,47.2,9.44,37.76,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-01-20,3,6.12,0.0,6.12,2.04,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-505726,2025-01-21,4,8.16,0.0,8.16,2.04,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-636358,2025-01-20,9,12.33,3.06,9.27,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-01-21,18,24.66,6.12,18.54,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-21,13,17.81,4.42,13.39,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-934754,2025-01-20,2,11.16,0.0,11.16,5.58,5.58,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-934754,2025-01-21,3,16.74,0.0,16.74,5.58,5.58,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-20,5,27.9,0.0,27.9,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-21,12,66.96,0.0,66.96,5.58,5.58,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-01-20,2,4.5,0.9,3.6,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-01-20,6,24.42,0.0,24.42,4.07,4.07,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-01-21,4,18.36,4.6,13.76,4.59,3.44,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-01-20,10,60.0,9.0,51.0,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-01-20,1,5.7,0.0,5.7,5.7,5.7,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-591638,2025-01-20,18,25.02,3.78,21.24,1.39,1.18,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-01-20,11,15.29,2.31,12.98,1.39,1.18,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-01-20,1,6.36,0.0,6.36,6.36,6.36,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-20,6,42.12,8.4,33.72,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-21,2,14.04,2.8,11.24,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-302343,2025-01-20,2,14.04,2.8,11.24,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-01-20,4,10.84,2.16,8.68,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-01-21,2,13.8,2.76,11.04,6.9,5.52,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-01-21,2,13.8,2.76,11.04,6.9,5.52,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-20,6,28.2,0.0,28.2,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-21,7,32.9,0.0,32.9,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-01-21,11,69.52,0.0,69.52,6.32,6.32,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-20,9,57.51,14.4,43.11,6.39,4.79,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-21,14,89.46,22.4,67.06,6.39,4.79,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-01-20,2,12.44,1.86,10.58,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-01-20,16,36.16,3.68,32.48,2.26,2.03,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-01-21,14,31.64,3.22,28.42,2.26,2.03,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-01-15,25,38.25,9.5,28.75,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-01-20,13,33.02,8.19,24.83,2.54,1.91,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-20,5,31.85,3.2,28.65,6.37,5.73,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-01-21,7,44.59,4.48,40.11,6.37,5.73,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-01-20,16,36.16,3.68,32.48,2.26,2.03,MARKETPLACE
