retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-20,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-20,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-21,3,6.54,0.0,6.54,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-20,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-20,3,12.84,1.92,10.92,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-21,8,34.24,5.12,29.12,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-20,5,28.85,0.0,28.85,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-21,2,11.54,0.0,11.54,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-20,3,17.31,0.0,17.31,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-20,2,11.54,0.0,11.54,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-21,2,11.54,0.0,11.54,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-20,10,59.0,8.8,50.2,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-20,6,35.4,5.28,30.12,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-21,7,41.3,6.16,35.14,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-20,4,8.16,0.0,8.16,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-20,7,14.28,0.0,14.28,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-21,4,8.16,0.0,8.16,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-21,8,10.96,2.16,8.8,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-21,20,27.4,5.4,22.0,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-20,10,25.5,6.4,19.1,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-20,12,66.96,10.08,56.88,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-21,15,83.7,12.6,71.1,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-20,9,50.22,7.56,42.66,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-21,4,22.32,3.36,18.96,5.58,4.74,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-20,54,505.98,50.76,455.22,9.37,8.43,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-21,61,571.57,57.34,514.23,9.37,8.43,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-20,36,337.32,33.84,303.48,9.37,8.43,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-21,45,421.65,42.3,379.35,9.37,8.43,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-20,2,4.5,0.0,4.5,2.25,2.25,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-21,1,2.25,0.0,2.25,2.25,2.25,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-20,1,2.25,0.0,2.25,2.25,2.25,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-20,6,27.54,2.76,24.78,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-21,9,41.31,4.14,37.17,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-02-20,8,48.0,9.6,38.4,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-20,5,30.0,6.0,24.0,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-02-21,1,5.7,0.0,5.7,5.7,5.7,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-02-20,5,6.95,0.0,6.95,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-02-21,10,13.9,0.0,13.9,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-20,3,4.17,0.0,4.17,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0004,TGT-286095,2025-02-20,27,241.38,48.33,193.05,8.94,7.15,IN_STORE
RTL-TGT,S-TGT-0005,TGT-286095,2025-02-21,26,232.44,46.54,185.9,8.94,7.15,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-02-21,8,50.88,5.12,45.76,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-02-21,4,25.44,2.56,22.88,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-02-21,1,7.02,0.0,7.02,7.02,7.02,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-02-04,4,10.84,2.16,8.68,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-02-21,3,8.13,0.81,7.32,2.71,2.44,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-14,4,27.6,4.12,23.48,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-20,5,34.5,5.15,29.35,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-20,1,6.9,1.03,5.87,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-20,21,206.01,41.16,164.85,9.81,7.85,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-20,15,147.15,29.4,117.75,9.81,7.85,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-21,16,156.96,31.36,125.6,9.81,7.85,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-20,4,10.08,1.52,8.56,2.52,2.14,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-21,14,35.28,5.32,29.96,2.52,2.14,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-02-21,15,62.7,9.45,53.25,4.18,3.55,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-02-21,8,37.6,0.0,37.6,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-20,21,132.72,13.23,119.49,6.32,5.69,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-20,1,6.22,0.62,5.6,6.22,5.6,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-21,4,24.88,0.0,24.88,6.22,6.22,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-20,8,18.08,0.0,18.08,2.26,2.26,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-21,5,11.3,0.0,11.3,2.26,2.26,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-20,17,26.01,6.46,19.55,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-21,23,35.19,8.74,26.45,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-02-21,10,25.4,0.0,25.4,2.54,2.54,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-20,12,76.44,15.24,61.2,6.37,5.1,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-594451,2025-02-21,8,74.16,0.0,74.16,9.27,9.27,MARKETPLACE
