retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-13,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-14,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-13,1,4.28,0.64,3.64,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-14,11,47.08,7.04,40.04,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-14,6,25.68,3.84,21.84,4.28,3.64,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-14,18,103.86,10.44,93.42,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-14,9,51.93,5.22,46.71,5.77,5.19,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-13,10,59.0,8.8,50.2,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-14,9,53.1,7.92,45.18,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-14,2,11.8,1.76,10.04,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-13,16,32.64,6.56,26.08,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-13,6,12.24,2.46,9.78,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-14,11,22.44,4.51,17.93,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-13,7,9.59,2.38,7.21,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-14,11,15.07,2.97,12.1,1.37,1.1,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-14,19,26.03,5.13,20.9,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-13,15,20.55,5.1,15.45,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-13,5,12.75,2.55,10.2,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-14,14,35.7,7.14,28.56,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-13,13,33.15,6.63,26.52,2.55,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-14,9,22.95,4.59,18.36,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-13,6,15.3,3.06,12.24,2.55,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-13,4,22.32,3.36,18.96,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-14,4,22.32,3.36,18.96,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-13,16,89.28,13.44,75.84,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-13,46,431.02,86.02,345.0,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-14,44,412.28,82.28,330.0,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-14,29,271.73,54.23,217.5,9.37,7.5,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-14,5,11.25,1.15,10.1,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-02-13,15,61.05,18.3,42.75,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-14,10,40.7,12.2,28.5,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-13,6,27.54,0.0,27.54,4.59,4.59,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-02-14,8,48.0,9.6,38.4,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-13,7,42.0,8.4,33.6,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-14,4,24.0,4.8,19.2,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-02-14,21,29.19,2.94,26.25,1.39,1.25,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-14,9,12.51,1.26,11.25,1.39,1.25,IN_STORE
RTL-TGT,S-TGT-0004,TGT-286095,2025-02-14,14,125.16,25.06,100.1,8.94,7.15,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-02-13,4,25.44,2.56,22.88,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-02-13,1,7.02,1.4,5.62,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-02-14,4,28.08,5.6,22.48,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-655748,2025-02-14,3,8.13,1.62,6.51,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-14,5,34.5,5.15,29.35,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-13,11,107.91,21.56,86.35,9.81,7.85,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-14,19,186.39,37.24,149.15,9.81,7.85,RETAILER_ONLINE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-02-14,22,91.96,18.48,73.48,4.18,3.34,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-02-13,11,51.7,5.17,46.53,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-02-14,7,32.9,3.29,29.61,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-13,16,101.12,10.08,91.04,6.32,5.69,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-02-14,38,242.82,48.64,194.18,6.39,5.11,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-13,4,24.88,3.72,21.16,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-13,20,45.2,6.8,38.4,2.26,1.92,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-14,29,44.37,11.02,33.35,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-02-13,8,20.32,6.08,14.24,2.54,1.78,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-13,13,82.81,16.51,66.3,6.37,5.1,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-14,13,82.81,16.51,66.3,6.37,5.1,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-594451,2025-02-14,12,111.24,22.2,89.04,9.27,7.42,MARKETPLACE
