retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-08,2,4.36,0.44,3.92,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-01-08,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-01-09,3,12.84,2.58,10.26,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-01-09,5,21.4,4.3,17.1,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-09,5,28.85,4.35,24.5,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-08,8,46.16,6.96,39.2,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-08,3,17.31,2.61,14.7,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-01-09,4,23.6,4.72,18.88,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-01-08,2,11.8,2.36,9.44,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-01-08,5,10.2,1.55,8.65,2.04,1.73,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-01-08,12,16.44,4.08,12.36,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-01-08,11,15.07,3.74,11.33,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-08,16,21.92,5.44,16.48,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-09,1,2.55,0.0,2.55,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-01-08,17,43.35,6.46,36.89,2.55,2.17,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-01-09,4,10.2,0.0,10.2,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-08,12,66.96,6.72,60.24,5.58,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-09,9,50.22,5.04,45.18,5.58,5.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-08,3,6.75,0.69,6.06,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-09,3,6.75,0.69,6.06,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-01-08,4,16.28,2.44,13.84,4.07,3.46,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-01-08,8,32.56,4.88,27.68,4.07,3.46,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-01-08,3,13.77,0.0,13.77,4.59,4.59,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-01-08,3,13.77,0.0,13.77,4.59,4.59,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-656076,2025-01-09,2,9.18,0.0,9.18,4.59,4.59,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-01-08,6,36.0,5.4,30.6,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-01-08,9,54.0,8.1,45.9,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-01-09,5,30.0,4.5,25.5,6.0,5.1,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-01-08,1,5.7,0.86,4.84,5.7,4.84,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-833452,2025-01-08,4,22.8,3.44,19.36,5.7,4.84,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-833452,2025-01-09,3,17.1,2.58,14.52,5.7,4.84,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-01-08,10,13.9,3.5,10.4,1.39,1.04,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-591638,2025-01-09,7,9.73,2.45,7.28,1.39,1.04,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-01-08,2,12.72,2.54,10.18,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-01-08,2,12.72,2.54,10.18,6.36,5.09,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-09,9,63.18,12.6,50.58,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-01-08,3,8.13,0.81,7.32,2.71,2.44,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-01-09,4,10.84,1.08,9.76,2.71,2.44,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-01-08,3,20.7,0.0,20.7,6.9,6.9,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-01-09,3,20.7,0.0,20.7,6.9,6.9,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-01-08,18,115.02,34.56,80.46,6.39,4.47,MARKETPLACE
