retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-01-30,1,2.18,0.22,1.96,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-190652,2025-01-31,2,4.36,0.44,3.92,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-31,3,6.54,0.66,5.88,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-190652,2025-01-30,1,2.18,0.22,1.96,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-01-30,4,17.12,1.72,15.4,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-01-31,12,51.36,5.16,46.2,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-30,7,29.96,3.01,26.95,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-30,5,28.85,2.9,25.95,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-31,12,69.24,6.96,62.28,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-31,6,34.62,3.48,31.14,5.77,5.19,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-569754,2025-01-31,11,64.9,9.68,55.22,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-01-31,2,4.08,0.0,4.08,2.04,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-505726,2025-01-30,4,8.16,0.0,8.16,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-01-31,2,4.08,0.0,4.08,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-01-30,12,16.44,4.08,12.36,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-01-31,14,19.18,4.76,14.42,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-636358,2025-01-31,17,23.29,5.78,17.51,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-30,12,16.44,4.08,12.36,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-31,21,28.77,7.14,21.63,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-30,2,5.1,1.02,4.08,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-31,3,7.65,0.0,7.65,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-01-31,1,2.55,0.0,2.55,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-01-30,5,27.9,0.0,27.9,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-31,9,50.22,0.0,50.22,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-01-31,31,290.47,57.97,232.5,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-01-31,43,402.91,80.41,322.5,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-01-31,29,271.73,54.23,217.5,9.37,7.5,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-01-31,6,13.5,2.7,10.8,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-31,8,18.0,3.6,14.4,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-01-30,11,44.77,13.42,31.35,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-01-30,6,27.54,2.76,24.78,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-01-31,6,27.54,2.76,24.78,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-01-30,2,11.4,0.0,11.4,5.7,5.7,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-833452,2025-01-30,1,5.7,0.0,5.7,5.7,5.7,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-591638,2025-01-30,17,23.63,3.57,20.06,1.39,1.18,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-01-31,23,31.97,4.83,27.14,1.39,1.18,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-01-30,10,13.9,2.1,11.8,1.39,1.18,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-01-31,6,8.34,1.26,7.08,1.39,1.18,IN_STORE
RTL-TGT,S-TGT-0005,TGT-286095,2025-01-31,18,160.92,16.02,144.9,8.94,8.05,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-01-31,2,12.72,0.0,12.72,6.36,6.36,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-302343,2025-01-31,4,28.08,5.6,22.48,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-01-30,1,7.02,1.4,5.62,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-01-31,2,14.04,2.8,11.24,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-01-30,4,10.84,2.16,8.68,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-01-31,2,5.42,1.08,4.34,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-01-30,6,41.4,8.28,33.12,6.9,5.52,RETAILER_ONLINE
