retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-10,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-28,8,17.44,1.76,15.68,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-10,2,4.36,0.0,4.36,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-11,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-11,6,25.68,3.84,21.84,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-11,11,47.08,7.04,40.04,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-11,4,23.08,2.32,20.76,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-10,7,40.39,4.06,36.33,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-11,9,51.93,5.22,46.71,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-11,9,51.93,5.22,46.71,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-10,9,53.1,7.92,45.18,5.9,5.02,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-10,2,4.08,0.82,3.26,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-10,9,18.36,3.69,14.67,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-11,17,34.68,6.97,27.71,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-10,10,20.4,4.1,16.3,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-11,10,20.4,4.1,16.3,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-10,9,12.33,3.06,9.27,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-11,14,19.18,4.76,14.42,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-11,7,9.59,2.38,7.21,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-11,4,10.2,2.04,8.16,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-11,7,17.85,3.57,14.28,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-10,2,11.16,0.0,11.16,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-10,11,61.38,0.0,61.38,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-11,4,22.32,0.0,22.32,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-10,24,224.88,44.88,180.0,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-11,20,187.4,37.4,150.0,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-11,26,243.62,48.62,195.0,9.37,7.5,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-10,3,6.75,0.69,6.06,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-11,4,9.0,0.92,8.08,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-10,13,52.91,15.86,37.05,4.07,2.85,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-11,2,9.18,0.92,8.26,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-02-10,3,18.0,3.6,14.4,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-10,7,42.0,8.4,33.6,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-11,8,48.0,9.6,38.4,6.0,4.8,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-591638,2025-02-11,17,23.63,2.38,21.25,1.39,1.25,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-10,6,8.34,0.0,8.34,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0004,TGT-286095,2025-02-11,25,223.5,44.75,178.75,8.94,7.15,IN_STORE
RTL-TGT,S-TGT-0005,TGT-286095,2025-02-11,24,214.56,42.96,171.6,8.94,7.15,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-02-11,2,12.72,1.28,11.44,6.36,5.72,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-576632,2025-02-10,5,31.8,3.2,28.6,6.36,5.72,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-576632,2025-02-11,4,25.44,2.56,22.88,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0007,KRG-302343,2025-02-10,5,35.1,7.0,28.1,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-655748,2025-02-10,2,5.42,1.08,4.34,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-02-11,6,16.26,3.24,13.02,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-02-10,3,8.13,1.62,6.51,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-10,1,6.9,1.03,5.87,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-11,2,13.8,2.06,11.74,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-10,21,206.01,41.16,164.85,9.81,7.85,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-11,26,255.06,50.96,204.1,9.81,7.85,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-11,15,147.15,29.4,117.75,9.81,7.85,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-11,10,25.2,3.8,21.4,2.52,2.14,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-02-10,13,54.34,10.92,43.42,4.18,3.34,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-02-10,6,38.34,7.68,30.66,6.39,5.11,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-11,2,12.44,1.86,10.58,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-02-10,10,25.4,6.3,19.1,2.54,1.91,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-10,10,63.7,12.7,51.0,6.37,5.1,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-594451,2025-02-10,8,74.16,14.8,59.36,9.27,7.42,MARKETPLACE
