retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-01-22,2,4.36,0.44,3.92,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-22,5,10.9,1.1,9.8,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-190652,2025-01-21,1,2.18,0.22,1.96,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-01-22,6,13.08,1.32,11.76,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-01-22,4,17.12,1.72,15.4,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-01-21,17,72.76,7.31,65.45,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-22,8,34.24,3.44,30.8,4.28,3.85,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-22,3,17.31,1.74,15.57,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-22,17,98.09,9.86,88.23,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-21,11,63.47,6.38,57.09,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-22,6,34.62,3.48,31.14,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-01-21,10,59.0,11.8,47.2,5.9,4.72,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-569754,2025-01-21,9,53.1,10.62,42.48,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-01-22,10,20.4,2.0,18.4,2.04,1.84,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-01-21,12,16.44,4.08,12.36,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-01-22,15,20.55,5.1,15.45,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-21,4,10.2,0.0,10.2,2.55,2.55,RETAILER_ONLINE
