retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-21,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-21,5,21.4,3.2,18.2,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-22,3,12.84,1.92,10.92,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-21,6,25.68,3.84,21.84,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-22,3,17.31,0.0,17.31,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-21,7,40.39,0.0,40.39,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-22,4,23.08,0.0,23.08,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-21,4,23.6,3.52,20.08,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-21,9,53.1,7.92,45.18,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-22,9,53.1,7.92,45.18,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-22,1,2.04,0.0,2.04,2.04,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-21,5,10.2,0.0,10.2,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-22,9,18.36,0.0,18.36,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-21,25,34.25,6.75,27.5,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-22,23,31.51,6.21,25.3,1.37,1.1,IN_STORE
RTL-WMT,S-WMT-0001,UNKNOWN-983907,2025-02-21,8,20.4,5.12,15.28,2.55,1.91,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-22,9,22.95,5.76,17.19,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-21,3,7.65,1.92,5.73,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-22,13,33.15,,24.83,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-21,4,10.2,2.56,7.64,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-22,17,43.35,10.88,32.47,2.55,1.91,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-21,7,39.06,5.88,33.18,5.58,4.74,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-22,21,117.18,17.64,99.54,5.58,4.74,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-21,33,309.21,31.02,278.19,9.37,8.43,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-22,53,496.61,49.82,446.79,9.37,8.43,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-22,41,384.17,38.54,345.63,9.37,8.43,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-22,3,6.75,0.0,6.75,2.25,2.25,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-21,2,4.5,0.0,4.5,2.25,2.25,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-02-21,8,32.56,9.76,22.8,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-21,8,32.56,9.76,22.8,4.07,2.85,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-22,17,69.19,20.74,48.45,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-22,4,18.36,0.0,18.36,4.59,4.59,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-22,3,13.77,0.0,13.77,4.59,4.59,IN_STORE
