retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-07,2,4.36,0.0,4.36,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-07,1,2.18,0.0,2.18,2.18,2.18,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-08,4,17.12,2.56,14.56,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-07,8,34.24,5.12,29.12,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-08,7,29.96,4.48,25.48,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-08,9,53.1,7.92,45.18,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-07,10,59.0,8.8,50.2,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-07,7,41.3,6.16,35.14,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-08,9,53.1,7.92,45.18,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-07,6,12.24,2.46,9.78,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-08,6,12.24,2.46,9.78,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,UNKNOWN-969753,2025-02-07,10,20.4,4.1,16.3,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-01-21,8,16.32,0.0,16.32,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-07,10,20.4,4.1,16.3,2.04,1.63,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-08,13,26.52,5.33,21.19,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-07,14,19.18,4.76,14.42,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-08,18,24.66,6.12,18.54,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-934754,2025-02-07,13,72.54,14.56,57.98,5.58,4.46,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-07,21,196.77,39.27,157.5,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0001,WMT-871117,2025-02-08,27,252.99,50.49,202.5,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-07,49,459.13,91.63,367.5,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-07,38,356.06,71.06,285.0,9.37,7.5,RETAILER_ONLINE
