retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-05,5,10.9,1.1,9.8,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-06,4,8.72,0.88,7.84,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-05,2,4.36,0.44,3.92,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-06,1,4.28,0.64,3.64,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-05,7,29.96,4.48,25.48,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-02-06,7,29.96,4.48,25.48,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-05,4,23.08,2.32,20.76,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-06,7,40.39,4.06,36.33,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-06,1,5.9,0.88,5.02,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-05,10,59.0,8.8,50.2,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-06,5,29.5,4.4,25.1,5.9,5.02,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-05,6,35.4,5.28,30.12,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-06,4,23.6,3.52,20.08,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-05,12,24.48,4.92,19.56,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-06,16,32.64,6.56,26.08,2.04,1.63,
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-05,8,16.32,3.28,13.04,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-06,4,8.16,1.64,6.52,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-06,4,5.48,0.0,5.48,1.37,1.37,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-05,9,12.33,0.0,12.33,1.37,1.37,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-06,9,12.33,0.0,12.33,1.37,1.37,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-05,7,9.59,0.0,9.59,1.37,1.37,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-05,4,10.2,0.0,10.2,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-06,4,10.2,0.0,10.2,2.55,2.55,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-05,1,2.55,0.0,2.55,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-05,4,22.32,4.48,17.84,5.58,4.46,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-06,5,27.9,5.6,22.3,5.58,4.46,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-06,20,111.6,22.4,89.2,5.58,4.46,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-06,31,290.47,57.97,232.5,9.37,7.5,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-02-05,5,20.35,6.1,14.25,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-05,7,28.49,8.54,19.95,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-06,17,69.19,20.74,48.45,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-06,11,50.49,5.06,45.43,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-05,3,13.77,1.38,12.39,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0004,TGT-292925,2025-02-06,7,42.0,8.4,33.6,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-05,4,24.0,4.8,19.2,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-06,4,24.0,4.8,19.2,6.0,4.8,RETAILER_ONLINE
