retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-01-14,2,4.36,0.44,3.92,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-14,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0002,UNKNOWN-816765,2025-01-15,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-01-14,8,34.24,6.88,27.36,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-14,4,17.12,3.44,13.68,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-14,6,34.62,5.22,29.4,5.77,4.9,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-15,6,34.62,5.22,29.4,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0002,WMT-808690,2025-01-14,5,28.85,4.35,24.5,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-14,7,40.39,6.09,34.3,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-15,11,63.47,9.57,53.9,5.77,4.9,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-505726,2025-01-14,2,4.08,0.82,3.26,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-01-14,7,14.28,2.87,11.41,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-01-14,10,13.7,3.4,10.3,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-15,6,15.3,0.0,15.3,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-01-15,3,7.65,0.0,7.65,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-01-15,1,5.58,0.0,5.58,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-01-14,7,39.06,3.92,35.14,5.58,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-01-15,5,27.9,0.0,27.9,5.58,5.58,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-458753,2025-01-14,1,2.25,0.0,2.25,2.25,2.25,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-15,1,2.25,0.0,2.25,2.25,2.25,IN_STORE
