retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-09,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-10,1,2.18,0.0,2.18,2.18,2.18,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-09,8,34.24,5.12,29.12,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-10,1,4.28,0.64,3.64,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-10,5,21.4,3.2,18.2,4.28,3.64,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-10,4,23.08,2.32,20.76,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-10,7,40.39,4.06,36.33,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-09,5,29.5,4.4,25.1,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-09,16,94.4,14.08,80.32,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-10,7,41.3,6.16,35.14,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0003,WMT-569754,2025-02-10,8,47.2,7.04,40.16,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-09,8,16.32,3.28,13.04,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-09,10,20.4,4.1,16.3,2.04,1.63,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-10,13,17.81,4.42,13.39,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-09,15,20.55,5.1,15.45,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0003,WMT-636358,2025-02-10,17,23.29,5.78,17.51,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-10,5,12.75,2.55,10.2,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-10,6,15.3,3.06,12.24,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-09,8,20.4,4.08,16.32,2.55,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-10,7,17.85,3.57,14.28,2.55,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-09,9,50.22,0.0,50.22,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-10,6,33.48,0.0,33.48,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-09,52,487.24,97.24,390.0,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-10,31,290.47,57.97,232.5,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-09,27,252.99,50.49,202.5,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-10,27,252.99,50.49,202.5,9.37,7.5,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-09,1,2.25,0.23,2.02,2.25,2.02,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-458753,2025-02-10,3,6.75,0.69,6.06,2.25,2.02,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-09,7,32.13,3.22,28.91,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-10,9,41.31,4.14,37.17,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-09,8,36.72,3.68,33.04,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0005,TGT-656076,2025-02-10,2,9.18,0.92,8.26,4.59,4.13,IN_STORE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-09,4,24.0,4.8,19.2,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-02-09,1,5.7,1.71,3.99,5.7,3.99,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-02-10,2,11.4,3.42,7.98,5.7,3.99,IN_STORE
RTL-TGT,S-TGT-0004,TGT-591638,2025-02-10,5,6.95,0.0,6.95,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-06,3,4.17,0.0,4.17,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0005,TGT-591638,2025-02-09,3,4.17,0.0,4.17,1.39,1.39,IN_STORE
RTL-TGT,S-TGT-0004,TGT-286095,2025-02-10,10,89.4,0.0,89.4,8.94,8.94,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-286095,2025-02-10,4,35.76,0.0,35.76,8.94,8.94,IN_STORE
RTL-KRG,S-KRG-0006,KRG-576632,2025-02-10,8,50.88,5.12,45.76,6.36,5.72,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-02-10,2,14.04,2.8,11.24,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-02-09,3,8.13,1.62,6.51,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-09,4,27.6,4.12,23.48,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-09,6,41.4,6.18,35.22,6.9,5.87,RETAILER_ONLINE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-10,2,13.8,2.06,11.74,6.9,5.87,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-09,15,147.15,29.4,117.75,9.81,7.85,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-10,20,196.2,39.2,157.0,9.81,7.85,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-10,8,20.16,3.04,17.12,2.52,2.14,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-01-31,16,75.2,0.0,75.2,4.7,4.7,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-842746,2025-02-10,16,75.2,7.52,67.68,4.7,4.23,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-09,18,113.76,11.34,102.42,6.32,5.69,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-10,19,120.08,11.97,108.11,6.32,5.69,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-02-09,8,51.12,0.0,51.12,6.39,6.39,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-10,5,31.1,4.65,26.45,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-09,18,40.68,6.12,34.56,2.26,1.92,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-10,13,29.38,4.42,24.96,2.26,1.92,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-09,23,35.19,8.74,26.45,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-10,20,30.6,7.6,23.0,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-09,12,76.44,15.24,61.2,6.37,5.1,MARKETPLACE
