retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-01,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-190652,2025-02-02,2,4.36,0.44,3.92,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-02-02,4,8.72,0.88,7.84,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-01,3,6.54,0.66,5.88,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-190652,2025-02-02,3,6.54,0.66,5.88,2.18,1.96,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-495731,2025-02-01,8,34.24,3.44,30.8,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-01,4,17.12,1.72,15.4,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-02-02,14,59.92,6.02,53.9,4.28,3.85,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-01,8,46.16,4.64,41.52,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-02-02,7,40.39,4.06,36.33,5.77,5.19,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-808690,2025-02-01,14,80.78,8.12,72.66,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-01,11,63.47,6.38,57.09,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-02-02,16,92.32,9.28,83.04,5.77,5.19,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-02-01,8,47.2,7.04,40.16,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-01-17,13,76.7,15.34,61.36,5.9,4.72,
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-01,12,70.8,10.56,60.24,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-02-02,17,100.3,14.96,85.34,5.9,5.02,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-02-02,7,14.28,0.0,14.28,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-02-01,4,8.16,0.0,8.16,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-01,7,14.28,0.0,14.28,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-02-02,3,6.12,0.0,6.12,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-01,21,28.77,7.14,21.63,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-636358,2025-02-02,12,16.44,4.08,12.36,1.37,1.03,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-636358,2025-02-02,18,24.66,,18.54,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-02-01,5,12.75,0.0,12.75,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-01-14,2,5.1,0.0,5.1,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0002,WMT-925729,2025-02-02,3,7.65,0.0,7.65,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-02-02,4,10.2,0.0,10.2,2.55,2.55,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-01,13,72.54,14.56,57.98,5.58,4.46,IN_STORE
RTL-WMT,S-WMT-0001,WMT-934754,2025-02-02,7,39.06,7.84,31.22,5.58,4.46,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-01,27,150.66,30.24,120.42,5.58,4.46,IN_STORE
RTL-WMT,S-WMT-0002,WMT-934754,2025-02-02,17,94.86,19.04,75.82,5.58,4.46,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-01,48,449.76,89.76,360.0,9.37,7.5,IN_STORE
RTL-WMT,S-WMT-0002,WMT-871117,2025-02-02,49,459.13,91.63,367.5,9.37,7.5,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-871117,2025-02-01,31,290.47,57.97,232.5,9.37,7.5,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-02-02,4,9.0,1.8,7.2,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-648173,2025-02-01,15,61.05,18.3,42.75,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-01,13,52.91,15.86,37.05,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0005,TGT-648173,2025-02-02,7,28.49,8.54,19.95,4.07,2.85,IN_STORE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-01,3,13.77,1.38,12.39,4.59,4.13,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-656076,2025-02-02,5,22.95,2.3,20.65,4.59,4.13,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-292925,2025-02-02,13,78.0,15.6,62.4,6.0,4.8,RETAILER_ONLINE
RTL-TGT,S-TGT-0005,TGT-292925,2025-02-02,3,18.0,3.6,14.4,6.0,4.8,IN_STORE
RTL-TGT,S-TGT-0004,TGT-833452,2025-02-02,3,17.1,5.13,11.97,5.7,3.99,IN_STORE
RTL-TGT,S-TGT-0005,TGT-833452,2025-02-02,4,22.8,6.84,15.96,5.7,3.99,RETAILER_ONLINE
RTL-TGT,S-TGT-0004,TGT-286095,2025-02-02,9,80.46,0.0,80.46,8.94,8.94,IN_STORE
RTL-TGT,S-TGT-0005,TGT-286095,2025-02-02,13,116.22,0.0,116.22,8.94,8.94,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-02-01,3,19.08,0.0,19.08,6.36,6.36,IN_STORE
RTL-KRG,S-KRG-0007,KRG-576632,2025-02-02,2,12.72,0.0,12.72,6.36,6.36,IN_STORE
RTL-KRG,S-KRG-0006,KRG-302343,2025-02-01,7,49.14,9.8,39.34,7.02,5.62,RETAILER_ONLINE
RTL-KRG,S-KRG-0006,KRG-302343,2025-02-02,2,14.04,2.8,11.24,7.02,5.62,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-02-01,4,10.84,2.16,8.68,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0006,KRG-655748,2025-02-02,2,5.42,1.08,4.34,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-01-15,1,2.71,0.27,2.44,2.71,2.44,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-02-01,4,10.84,2.16,8.68,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0007,KRG-655748,2025-02-02,7,18.97,3.78,15.19,2.71,2.17,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-01,4,27.6,5.52,22.08,6.9,5.52,IN_STORE
RTL-KRG,S-KRG-0006,KRG-167383,2025-02-02,6,41.4,8.28,33.12,6.9,5.52,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-01,5,34.5,6.9,27.6,6.9,5.52,IN_STORE
RTL-KRG,S-KRG-0007,KRG-167383,2025-02-02,6,41.4,8.28,33.12,6.9,5.52,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-01,35,343.35,85.75,257.6,9.81,7.36,IN_STORE
RTL-KRG,S-KRG-0006,KRG-461104,2025-02-02,18,176.58,44.1,132.48,9.81,7.36,IN_STORE
RTL-KRG,S-KRG-0007,KRG-461104,2025-02-01,11,107.91,26.95,80.96,9.81,7.36,IN_STORE
RTL-AMZ,S-AMZ-0008,AMZ-687247,2025-02-02,2,5.04,0.0,5.04,2.52,2.52,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-02-01,18,75.24,15.12,60.12,4.18,3.34,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-587168,2025-02-02,16,66.88,13.44,53.44,4.18,3.34,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-01,26,164.32,24.7,139.62,6.32,5.37,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-973034,2025-02-02,27,170.64,25.65,144.99,6.32,5.37,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-850327,2025-02-02,23,146.97,29.44,117.53,6.39,5.11,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-01,5,31.1,4.65,26.45,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-474194,2025-02-02,6,37.32,5.58,31.74,6.22,5.29,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-01,13,29.38,2.99,26.39,2.26,2.03,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-906944,2025-02-02,8,18.08,0.0,18.08,2.26,2.26,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-291008,2025-02-01,22,33.66,8.36,25.3,1.53,1.15,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-168136,2025-02-01,12,30.48,7.56,22.92,2.54,1.91,MARKETPLACE
RTL-AMZ,S-AMZ-0008,AMZ-225608,2025-02-02,19,121.03,12.16,108.87,6.37,5.73,MARKETPLACE
