retailer_id,store_id,retailer_product_id,transaction_date,units_sold,gross_sales,discount_amount,net_sales,regular_price,selling_price,sales_channel
RTL-WMT,S-WMT-0001,WMT-190652,2025-01-17,3,6.54,0.66,5.88,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-16,4,8.72,0.88,7.84,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0002,WMT-190652,2025-01-17,4,8.72,0.88,7.84,2.18,1.96,IN_STORE
RTL-WMT,S-WMT-0001,WMT-495731,2025-01-17,6,25.68,5.16,20.52,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0002,WMT-495731,2025-01-16,11,47.08,9.46,37.62,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0003,WMT-495731,2025-01-16,4,17.12,3.44,13.68,4.28,3.42,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-16,7,40.39,6.09,34.3,5.77,4.9,IN_STORE
RTL-WMT,S-WMT-0001,WMT-808690,2025-01-17,4,23.08,0.0,23.08,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-16,12,69.24,10.44,58.8,5.77,4.9,RETAILER_ONLINE
RTL-WMT,S-WMT-0003,WMT-808690,2025-01-17,5,28.85,0.0,28.85,5.77,5.77,IN_STORE
RTL-WMT,S-WMT-0001,WMT-569754,2025-01-16,6,35.4,7.08,28.32,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0002,WMT-569754,2025-01-16,11,64.9,12.98,51.92,5.9,4.72,IN_STORE
RTL-WMT,S-WMT-0001,WMT-505726,2025-01-17,4,8.16,0.0,8.16,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0002,WMT-505726,2025-01-17,6,12.24,0.0,12.24,2.04,2.04,IN_STORE
RTL-WMT,S-WMT-0003,WMT-505726,2025-01-17,2,4.08,0.0,4.08,2.04,2.04,RETAILER_ONLINE
RTL-WMT,S-WMT-0001,WMT-636358,2025-01-16,8,10.96,2.72,8.24,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0002,WMT-636358,2025-01-17,26,35.62,8.84,26.78,1.37,1.03,IN_STORE
RTL-WMT,S-WMT-0001,WMT-925729,2025-01-17,1,2.55,0.0,2.55,2.55,2.55,IN_STORE
RTL-WMT,S-WMT-0003,WMT-925729,2025-01-17,3,7.65,0.0,7.65,2.55,2.55,RETAILER_ONLINE
RTL-WMT,S-WMT-0002,WMT-934754,2025-01-16,10,55.8,0.0,55.8,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-01-16,3,16.74,0.0,16.74,5.58,5.58,IN_STORE
RTL-WMT,S-WMT-0003,WMT-934754,2025-01-17,4,22.32,0.0,22.32,5.58,5.58,IN_STORE
RTL-TGT,S-TGT-0004,TGT-458753,2025-01-17,5,11.25,2.25,9.0,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-16,3,6.75,1.35,5.4,2.25,1.8,IN_STORE
RTL-TGT,S-TGT-0005,TGT-458753,2025-01-17,6,13.5,2.7,10.8,2.25,1.8,IN_STORE
